year,ticker,log_scope1,log_scope2,log_total_emissions,log_energy_consumption,change_scope1,change_scope2,change_total_emissions,change_energy_consumption,scope1_int,scope2_int,total_emissions_int,energy_consumption_int
2016,CWY,13.41786,10.2864,13.460588,15.009131,.38595572,-.082109794,.36129507,.01163608,4.6124597,.20135237,4.8138123,22.647106
2016,DOW,11.980596,10.579514,12.200799,14.851161,-.018600944,-.23984419,-.066383094,-.053027645,.23303212,.05740292,.29043505,4.1123166
2016,EPW,12.901243,8.5675058,12.914276,15.569967,.034639124,.0091708703,.034305166,.040473305,1.43002,.018759625,1.4487796,20.623121
2016,EVN,11.967727,13.065279,13.353226,15.298363,.6700018,.65576345,.55628622,.71969104,1.1802082,3.5368724,4.7170806,32.994026
2016,EVT,9.3264332,11.794564,11.875908,13.572919,-.024103912,-.025088212,-.025011349,-.0047288444,.087743968,1.0354117,1.1231556,6.1297493
2016,FMG,14.158682,12.801546,14.387726,16.932175,-.095273413,-.030662563,-.082382664,-.076343328,1.4372808,.36995184,1.8072326,23.017288
2016,GNC,11.627673,12.058442,12.559223,14.73606,.041022994,.014741564,.02501264,.032005109,.26596871,.40917715,.67514586,5.9536877
2016,HGO,10.333093,10.166582,10.946446,13.493179,-.17208485,-.067395329,-.12544399,-.13358212,2.7049887,2.2900825,4.9950709,63.763729
2016,HSO,9.3373251,11.398401,11.518241,13.331937,-.23724134,-.061345316,-.082832381,-.092988819,.049561307,.38927495,.43883628,2.6914139
2016,HVN,8.7663946,11.777249,11.825325,13.388277,-.0097728223,-.0254984,-.024765778,.0038829811,.021251235,.43150112,.45275235,2.1609375
2016,ILU,12.689237,11.155822,12.884637,15.292238,.6700018,-.29041877,.43559414,.49063763,4.1606441,.89785707,5.0585012,56.186256
2016,IPL,14.223726,12.07992,14.334558,17.250668,.044760413,-.026072929,.037089173,.0095876455,4.4226141,.5183652,4.940979,91.256363
2016,LAU,11.568464,8.9603395,11.639549,14.244142,.010527164,,.081612237,-.0037307679,3.2141066,.23679146,3.4508979,46.675827
2016,AGL,17.58271,13.174386,17.594812,19.637672,.120538,.060674343,.11979618,.1180246,34.726299,.47131991,35.147686,302.19366
2016,AHG,12.271411,11.166201,12.557447,15.020062,.1106128,-.077759609,.060333502,.087017074,.37952575,.12567666,.50520241,5.9287801
2016,AHY,10.696321,11.936014,12.190248,14.10909,.0040132012,-.023735665,-.017573021,.0069919238,.72827679,2.5158696,3.2441466,22.102581
2016,AIO,13.830906,11.9209,13.968996,16.532455,-.018067934,-.10938891,-.030325679,-.02754822,2.8062174,.41554382,3.2217615,41.820541
2016,AIS,9.8247147,11.109084,11.35346,13.21474,.036918793,.019904766,.023569036,.03620442,.76463604,2.7621624,3.5267985,22.684231
2016,ALK,10.079162,10.349838,10.916778,13.069933,,,,,2.1652181,2.8382785,5.0034966,43.090031
2016,AMP,9.2947731,11.573108,11.670647,13.244447,.18746296,-.061699122,-.040990066,.0029623033,.0080911657,.078973085,.087064244,.4200803
2016,AST,12.071175,13.229388,13.5025,14.525236,.13525851,-.1410594,-.081628419,-.078738227,.91068786,2.8998489,3.8105366,10.596315
2016,AZJ,13.39489,12.982439,13.902927,16.219776,-.05421878,.01298676,-.02798783,-.068628065,1.8988982,1.2571198,3.156018,32.013573
2016,BGA,10.781536,11.444036,11.859821,14.23209,-.0066894037,-.023651324,-.017913477,-.028252205,.39997506,.77580565,1.1757808,12.606346
2016,BKN,10.006405,10.709115,11.111403,13.365288,.013762623,-.16481066,-.10912304,-.032122362,.26463661,.53435868,.79899532,7.6101646
2016,BKW,12.463977,11.583989,12.810957,15.570934,.08966057,.038877644,.074502952,.12140011,3.1276605,1.2973164,4.4249768,69.912399
2016,BLD,14.257201,12.804486,14.467408,16.316994,-.096123241,-.066684105,-.090608217,-.14588796,3.5702276,.83519876,4.4054265,28.006092
2016,BSL,15.612907,13.821341,15.767086,18.093925,.076775067,.060780473,.074474029,.053896729,6.0583968,1.0099272,7.0683241,72.418602
2016,CAA,9.3816013,10.6096,10.866471,12.922448,,,,,.2785216,.9509818,1.2295034,9.6079149
2016,CCL,10.803039,11.86299,12.160479,14.203002,-.001402311,-.039480586,-.029820023,-.011088248,.094350845,.27231839,.36666924,2.827033
2016,CIM,10.832478,10.401532,11.333189,13.692843,-.42441979,-.55144757,-.47814414,-.48346055,.046563312,.030261233,.081931174,.81336421
2016,CSL,9.6552181,11.183532,11.37984,13.180658,.034226477,-.025771581,-.015337741,.022766029,.018416867,.084909037,.10332591,.62559748
2016,CSR,13.011367,12.494308,13.479037,15.941176,.25053608,.13245364,.20478067,.24415042,1.9204764,1.1451244,3.0656009,35.959126
2016,CTP,10.90342,,10.90342,13.711677,,,,,22.780807,.0018515296,22.780807,368.67001
2016,CWN,10.142465,11.877832,12.040236,13.760933,.057031043,-.064287685,-.047013238,.0047053928,.060424708,.34266916,.40309387,2.2526577
2016,CWY,13.41786,10.2864,13.460588,15.009131,.38595572,-.082109794,.36129507,.01163608,4.6124597,.20135237,4.8138123,22.647106
2016,DOW,11.980596,10.579514,12.200799,14.851161,-.018600944,-.23984419,-.066383094,-.053027645,.23303212,.05740292,.29043505,4.1123166
2016,EPW,12.901243,8.5675058,12.914276,15.569967,.034639124,.0091708703,.034305166,.040473305,1.43002,.018759625,1.4487796,20.623121
2016,EVN,11.967727,13.065279,13.353226,15.298363,.6700018,.65576345,.55628622,.71969104,1.1802082,3.5368724,4.7170806,32.994026
2016,EVT,9.3264332,11.794564,11.875908,13.572919,-.024103912,-.025088212,-.025011349,-.0047288444,.087743968,1.0354117,1.1231556,6.1297493
2016,FMG,14.158682,12.801546,14.387726,16.932175,-.095273413,-.030662563,-.082382664,-.076343328,1.4372808,.36995184,1.8072326,23.017288
2016,GNC,11.627673,12.058442,12.559223,14.73606,.041022994,.014741564,.02501264,.032005109,.26596871,.40917715,.67514586,5.9536877
2016,GRR,12.183996,10.26813,12.321333,15.227026,-.03436609,-.55144757,-.11768748,-.041076187,7.0344763,1.0355763,8.0700521,147.50375
2016,HGO,10.333093,10.166582,10.946446,13.493179,-.17208485,-.067395329,-.12544399,-.13358212,2.7049887,2.2900825,4.9950709,63.763729
2016,HSO,9.3373251,11.398401,11.518241,13.331937,-.23724134,-.061345316,-.082832381,-.092988819,.049561307,.38927495,.43883628,2.6914139
2016,HVN,8.7663946,11.777249,11.825325,13.388277,-.0097728223,-.0254984,-.024765778,.0038829811,.021251235,.43150112,.45275235,2.1609375
2016,ILU,12.689237,11.155822,12.884637,15.292238,.6700018,-.29041877,.43559414,.49063763,4.1606441,.89785707,5.0585012,56.186256
2016,IPL,14.223726,12.07992,14.334558,17.250668,.044760413,-.026072929,.037089173,.0095876455,4.4226141,.5183652,4.940979,91.256363
2016,LAU,11.568464,8.9603395,11.639549,14.244142,.010527164,,.081612237,-.0037307679,3.2141066,.23679146,3.4508979,46.675827
2016,AGL,17.58271,13.174386,17.594812,19.637672,.120538,.060674343,.11979618,.1180246,34.726299,.47131991,35.147686,302.19366
2016,AHG,12.271411,11.166201,12.557447,15.020062,.1106128,-.077759609,.060333502,.087017074,.37952575,.12567666,.50520241,5.9287801
2016,AHY,10.696321,11.936014,12.190248,14.10909,.0040132012,-.023735665,-.017573021,.0069919238,.72827679,2.5158696,3.2441466,22.102581
2016,ALK,10.079162,10.349838,10.916778,13.069933,,,,,2.1652181,2.8382785,5.0034966,43.090031
2016,AMP,9.2947731,11.573108,11.670647,13.244447,.18746296,-.061699122,-.040990066,.0029623033,.0080911657,.078973085,.087064244,.4200803
2016,AST,12.071175,13.229388,13.5025,14.525236,.13525851,-.1410594,-.081628419,-.078738227,.91068786,2.8998489,3.8105366,10.596315
2016,AZJ,13.39489,12.982439,13.902927,16.219776,-.05421878,.01298676,-.02798783,-.068628065,1.8988982,1.2571198,3.156018,32.013573
2016,BGA,10.781536,11.444036,11.859821,14.23209,-.0066894037,-.023651324,-.017913477,-.028252205,.39997506,.77580565,1.1757808,12.606346
2016,BKN,10.006405,10.709115,11.111403,13.365288,.013762623,-.16481066,-.10912304,-.032122362,.26463661,.53435868,.79899532,7.6101646
2016,BKW,12.463977,11.583989,12.810957,15.570934,.08966057,.038877644,.074502952,.12140011,3.1276605,1.2973164,4.4249768,69.912399
2016,BLD,14.257201,12.804486,14.467408,16.316994,-.096123241,-.066684105,-.090608217,-.14588796,3.5702276,.83519876,4.4054265,28.006092
2016,BSL,15.612907,13.821341,15.767086,18.093925,.076775067,.060780473,.074474029,.053896729,6.0583968,1.0099272,7.0683241,72.418602
2016,CAA,9.3816013,10.6096,10.866471,12.922448,,,,,.2785216,.9509818,1.2295034,9.6079149
2016,CCL,10.803039,11.86299,12.160479,14.203002,-.001402311,-.039480586,-.029820023,-.011088248,.094350845,.27231839,.36666924,2.827033
2016,CIM,10.832478,10.401532,11.333189,13.692843,-.42441979,-.55144757,-.47814414,-.48346055,.046563312,.030261233,.081931174,.81336421
2016,CSL,9.6552181,11.183532,11.37984,13.180658,.034226477,-.025771581,-.015337741,.022766029,.018416867,.084909037,.10332591,.62559748
2016,CSR,13.011367,12.494308,13.479037,15.941176,.25053608,.13245364,.20478067,.24415042,1.9204764,1.1451244,3.0656009,35.959126
2016,CTP,10.90342,,10.90342,13.711677,,,,,22.780807,.0018515296,22.780807,368.67001
2016,CWN,10.142465,11.877832,12.040236,13.760933,.057031043,-.064287685,-.047013238,.0047053928,.060424708,.34266916,.40309387,2.2526577
2016,CWY,13.41786,10.2864,13.460588,15.009131,.38595572,-.082109794,.36129507,.01163608,4.6124597,.20135237,4.8138123,22.647106
2016,DOW,11.980596,10.579514,12.200799,14.851161,-.018600944,-.23984419,-.066383094,-.053027645,.23303212,.05740292,.29043505,4.1123166
2016,EVN,11.967727,13.065279,13.353226,15.298363,.6700018,.65576345,.55628622,.71969104,1.1802082,3.5368724,4.7170806,32.994026
2016,EVT,9.3264332,11.794564,11.875908,13.572919,-.024103912,-.025088212,-.025011349,-.0047288444,.087743968,1.0354117,1.1231556,6.1297493
2016,FMG,14.158682,12.801546,14.387726,16.932175,-.095273413,-.030662563,-.082382664,-.076343328,1.4372808,.36995184,1.8072326,23.017288
2016,GNC,11.627673,12.058442,12.559223,14.73606,.041022994,.014741564,.02501264,.032005109,.26596871,.40917715,.67514586,5.9536877
2016,GRR,12.183996,10.26813,12.321333,15.227026,-.03436609,-.55144757,-.11768748,-.041076187,7.0344763,1.0355763,8.0700521,147.50375
2016,HGO,10.333093,10.166582,10.946446,13.493179,-.17208485,-.067395329,-.12544399,-.13358212,2.7049887,2.2900825,4.9950709,63.763729
2016,HSO,9.3373251,11.398401,11.518241,13.331937,-.23724134,-.061345316,-.082832381,-.092988819,.049561307,.38927495,.43883628,2.6914139
2016,HVN,8.7663946,11.777249,11.825325,13.388277,-.0097728223,-.0254984,-.024765778,.0038829811,.021251235,.43150112,.45275235,2.1609375
2016,ILU,12.689237,11.155822,12.884637,15.292238,.6700018,-.29041877,.43559414,.49063763,4.1606441,.89785707,5.0585012,56.186256
2016,IPL,14.223726,12.07992,14.334558,17.250668,.044760413,-.026072929,.037089173,.0095876455,4.4226141,.5183652,4.940979,91.256363
2016,LAU,11.568464,8.9603395,11.639549,14.244142,.010527164,,.081612237,-.0037307679,3.2141066,.23679146,3.4508979,46.675827
2016,AGL,17.58271,13.174386,17.594812,19.637672,.120538,.060674343,.11979618,.1180246,34.726299,.47131991,35.147686,302.19366
2016,AHG,12.271411,11.166201,12.557447,15.020062,.1106128,-.077759609,.060333502,.087017074,.37952575,.12567666,.50520241,5.9287801
2016,AHY,10.696321,11.936014,12.190248,14.10909,.0040132012,-.023735665,-.017573021,.0069919238,.72827679,2.5158696,3.2441466,22.102581
2016,AIS,9.8247147,11.109084,11.35346,13.21474,.036918793,.019904766,.023569036,.03620442,.76463604,2.7621624,3.5267985,22.684231
2016,ALK,10.079162,10.349838,10.916778,13.069933,,,,,2.1652181,2.8382785,5.0034966,43.090031
2016,AMP,9.2947731,11.573108,11.670647,13.244447,.18746296,-.061699122,-.040990066,.0029623033,.0080911657,.078973085,.087064244,.4200803
2016,AST,12.071175,13.229388,13.5025,14.525236,.13525851,-.1410594,-.081628419,-.078738227,.91068786,2.8998489,3.8105366,10.596315
2016,AZJ,13.39489,12.982439,13.902927,16.219776,-.05421878,.01298676,-.02798783,-.068628065,1.8988982,1.2571198,3.156018,32.013573
2016,BGA,10.781536,11.444036,11.859821,14.23209,-.0066894037,-.023651324,-.017913477,-.028252205,.39997506,.77580565,1.1757808,12.606346
2016,BKN,10.006405,10.709115,11.111403,13.365288,.013762623,-.16481066,-.10912304,-.032122362,.26463661,.53435868,.79899532,7.6101646
2016,BKW,12.463977,11.583989,12.810957,15.570934,.08966057,.038877644,.074502952,.12140011,3.1276605,1.2973164,4.4249768,69.912399
2016,BLD,14.257201,12.804486,14.467408,16.316994,-.096123241,-.066684105,-.090608217,-.14588796,3.5702276,.83519876,4.4054265,28.006092
2016,BSL,15.612907,13.821341,15.767086,18.093925,.076775067,.060780473,.074474029,.053896729,6.0583968,1.0099272,7.0683241,72.418602
2016,CAA,9.3816013,10.6096,10.866471,12.922448,,,,,.2785216,.9509818,1.2295034,9.6079149
2016,CCL,10.803039,11.86299,12.160479,14.203002,-.001402311,-.039480586,-.029820023,-.011088248,.094350845,.27231839,.36666924,2.827033
2016,CIM,10.832478,10.401532,11.333189,13.692843,-.42441979,-.55144757,-.47814414,-.48346055,.046563312,.030261233,.081931174,.81336421
2016,CSL,9.6552181,11.183532,11.37984,13.180658,.034226477,-.025771581,-.015337741,.022766029,.018416867,.084909037,.10332591,.62559748
2016,CSR,13.011367,12.494308,13.479037,15.941176,.25053608,.13245364,.20478067,.24415042,1.9204764,1.1451244,3.0656009,35.959126
2016,CTP,10.90342,,10.90342,13.711677,,,,,22.780807,.0018515296,22.780807,368.67001
2016,CWN,10.142465,11.877832,12.040236,13.760933,.057031043,-.064287685,-.047013238,.0047053928,.060424708,.34266916,.40309387,2.2526577
2016,CWY,13.41786,10.2864,13.460588,15.009131,.38595572,-.082109794,.36129507,.01163608,4.6124597,.20135237,4.8138123,22.647106
2016,DOW,11.980596,10.579514,12.200799,14.851161,-.018600944,-.23984419,-.066383094,-.053027645,.23303212,.05740292,.29043505,4.1123166
2016,EPW,12.901243,8.5675058,12.914276,15.569967,.034639124,.0091708703,.034305166,.040473305,1.43002,.018759625,1.4487796,20.623121
2016,EVN,11.967727,13.065279,13.353226,15.298363,.6700018,.65576345,.55628622,.71969104,1.1802082,3.5368724,4.7170806,32.994026
2016,EVT,9.3264332,11.794564,11.875908,13.572919,-.024103912,-.025088212,-.025011349,-.0047288444,.087743968,1.0354117,1.1231556,6.1297493
2016,FMG,14.158682,12.801546,14.387726,16.932175,-.095273413,-.030662563,-.082382664,-.076343328,1.4372808,.36995184,1.8072326,23.017288
2016,GNC,11.627673,12.058442,12.559223,14.73606,.041022994,.014741564,.02501264,.032005109,.26596871,.40917715,.67514586,5.9536877
2016,GRR,12.183996,10.26813,12.321333,15.227026,-.03436609,-.55144757,-.11768748,-.041076187,7.0344763,1.0355763,8.0700521,147.50375
2016,HGO,10.333093,10.166582,10.946446,13.493179,-.17208485,-.067395329,-.12544399,-.13358212,2.7049887,2.2900825,4.9950709,63.763729
2016,HSO,9.3373251,11.398401,11.518241,13.331937,-.23724134,-.061345316,-.082832381,-.092988819,.049561307,.38927495,.43883628,2.6914139
2016,HVN,8.7663946,11.777249,11.825325,13.388277,-.0097728223,-.0254984,-.024765778,.0038829811,.021251235,.43150112,.45275235,2.1609375
2016,ILU,12.689237,11.155822,12.884637,15.292238,.6700018,-.29041877,.43559414,.49063763,4.1606441,.89785707,5.0585012,56.186256
2016,IPL,14.223726,12.07992,14.334558,17.250668,.044760413,-.026072929,.037089173,.0095876455,4.4226141,.5183652,4.940979,91.256363
2016,LAU,11.568464,8.9603395,11.639549,14.244142,.010527164,,.081612237,-.0037307679,3.2141066,.23679146,3.4508979,46.675827
2016,AGL,17.58271,13.174386,17.594812,19.637672,.120538,.060674343,.11979618,.1180246,34.726299,.47131991,35.147686,302.19366
2016,AHG,12.271411,11.166201,12.557447,15.020062,.1106128,-.077759609,.060333502,.087017074,.37952575,.12567666,.50520241,5.9287801
2016,AHY,10.696321,11.936014,12.190248,14.10909,.0040132012,-.023735665,-.017573021,.0069919238,.72827679,2.5158696,3.2441466,22.102581
2016,AIS,9.8247147,11.109084,11.35346,13.21474,.036918793,.019904766,.023569036,.03620442,.76463604,2.7621624,3.5267985,22.684231
2016,ALK,10.079162,10.349838,10.916778,13.069933,,,,,2.1652181,2.8382785,5.0034966,43.090031
2016,AMP,9.2947731,11.573108,11.670647,13.244447,.18746296,-.061699122,-.040990066,.0029623033,.0080911657,.078973085,.087064244,.4200803
2016,AST,12.071175,13.229388,13.5025,14.525236,.13525851,-.1410594,-.081628419,-.078738227,.91068786,2.8998489,3.8105366,10.596315
2016,AZJ,13.39489,12.982439,13.902927,16.219776,-.05421878,.01298676,-.02798783,-.068628065,1.8988982,1.2571198,3.156018,32.013573
2016,BGA,10.781536,11.444036,11.859821,14.23209,-.0066894037,-.023651324,-.017913477,-.028252205,.39997506,.77580565,1.1757808,12.606346
2016,BKN,10.006405,10.709115,11.111403,13.365288,.013762623,-.16481066,-.10912304,-.032122362,.26463661,.53435868,.79899532,7.6101646
2016,BKW,12.463977,11.583989,12.810957,15.570934,.08966057,.038877644,.074502952,.12140011,3.1276605,1.2973164,4.4249768,69.912399
2016,BLD,14.257201,12.804486,14.467408,16.316994,-.096123241,-.066684105,-.090608217,-.14588796,3.5702276,.83519876,4.4054265,28.006092
2016,BSL,15.612907,13.821341,15.767086,18.093925,.076775067,.060780473,.074474029,.053896729,6.0583968,1.0099272,7.0683241,72.418602
2016,CAA,9.3816013,10.6096,10.866471,12.922448,,,,,.2785216,.9509818,1.2295034,9.6079149
2016,CCL,10.803039,11.86299,12.160479,14.203002,-.001402311,-.039480586,-.029820023,-.011088248,.094350845,.27231839,.36666924,2.827033
2016,CIM,10.832478,10.401532,11.333189,13.692843,-.42441979,-.55144757,-.47814414,-.48346055,.046563312,.030261233,.081931174,.81336421
2016,CSL,9.6552181,11.183532,11.37984,13.180658,.034226477,-.025771581,-.015337741,.022766029,.018416867,.084909037,.10332591,.62559748
2016,CSR,13.011367,12.494308,13.479037,15.941176,.25053608,.13245364,.20478067,.24415042,1.9204764,1.1451244,3.0656009,35.959126
2016,CTP,10.90342,,10.90342,13.711677,,,,,22.780807,.0018515296,22.780807,368.67001
2016,CWN,10.142465,11.877832,12.040236,13.760933,.057031043,-.064287685,-.047013238,.0047053928,.060424708,.34266916,.40309387,2.2526577
2016,CWY,13.41786,10.2864,13.460588,15.009131,.38595572,-.082109794,.36129507,.01163608,4.6124597,.20135237,4.8138123,22.647106
2016,DOW,11.980596,10.579514,12.200799,14.851161,-.018600944,-.23984419,-.066383094,-.053027645,.23303212,.05740292,.29043505,4.1123166
2016,EPW,12.901243,8.5675058,12.914276,15.569967,.034639124,.0091708703,.034305166,.040473305,1.43002,.018759625,1.4487796,20.623121
2016,EVN,11.967727,13.065279,13.353226,15.298363,.6700018,.65576345,.55628622,.71969104,1.1802082,3.5368724,4.7170806,32.994026
2016,EVT,9.3264332,11.794564,11.875908,13.572919,-.024103912,-.025088212,-.025011349,-.0047288444,.087743968,1.0354117,1.1231556,6.1297493
2016,FMG,14.158682,12.801546,14.387726,16.932175,-.095273413,-.030662563,-.082382664,-.076343328,1.4372808,.36995184,1.8072326,23.017288
2016,GNC,11.627673,12.058442,12.559223,14.73606,.041022994,.014741564,.02501264,.032005109,.26596871,.40917715,.67514586,5.9536877
2016,GRR,12.183996,10.26813,12.321333,15.227026,-.03436609,-.55144757,-.11768748,-.041076187,7.0344763,1.0355763,8.0700521,147.50375
2016,HGO,10.333093,10.166582,10.946446,13.493179,-.17208485,-.067395329,-.12544399,-.13358212,2.7049887,2.2900825,4.9950709,63.763729
2016,HSO,9.3373251,11.398401,11.518241,13.331937,-.23724134,-.061345316,-.082832381,-.092988819,.049561307,.38927495,.43883628,2.6914139
2016,HVN,8.7663946,11.777249,11.825325,13.388277,-.0097728223,-.0254984,-.024765778,.0038829811,.021251235,.43150112,.45275235,2.1609375
2016,ILU,12.689237,11.155822,12.884637,15.292238,.6700018,-.29041877,.43559414,.49063763,4.1606441,.89785707,5.0585012,56.186256
2016,IPL,14.223726,12.07992,14.334558,17.250668,.044760413,-.026072929,.037089173,.0095876455,4.4226141,.5183652,4.940979,91.256363
2016,LAU,11.568464,8.9603395,11.639549,14.244142,.010527164,,.081612237,-.0037307679,3.2141066,.23679146,3.4508979,46.675827
